Quote,Author,Source URL
"
But what is liberty without wisdom, and without virtue? It is the greatest of all possible evils; for it is folly, vice, and madness, without tuition or restraint.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
What ever disunites man from God, also disunites man from man.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Example is the school of mankind, and they will learn at no other.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Never despair, but if you do, work on in despair.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Superstition is the religion of feeble minds.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
But the age of chivalry is gone. That of sophisters, economists, and calculators has succeeded; and the glory of Europe is extinguished forever.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
The people never give up their liberties but under some delusion.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Flattery corrupts both the receiver and the giver.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Bad laws are the worst sort of tyranny.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Hypocrisy can afford to be magnificent in its promises, for never intending to go beyond promise, it costs nothing.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
By gnawing through a dike, even a rat may drown a nation.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
It is a general popular error to suppose the loudest complainers for the public to be the most anxious for its welfare.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Justice is itself the great standing policy of civil society; and any eminent departure from it, under any circumstances, lies under the suspicion of being no policy at all.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
He that wrestles with us strengthens our nerves and sharpens our skill. Our antagonist is our helper.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
People will not look forward to posterity, who never look backward to their ancestors.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
All government, indeed every human benefit and enjoyment, every virtue, and every prudent act, is founded on compromise and barter.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
A State without the means of some change is without the means of its conservation.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Slavery is a weed that grows on every soil.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Education is the cheap defense of nations.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Liberty must be limited in order to be possessed.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Magnanimity in politics is not seldom the truest wisdom; and a great empire and little minds go ill together.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
It is ordained in the eternal constitution of things, that men of intemperate minds cannot be free. Their passions forge their fetters.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Beauty in distress is much the most affecting beauty.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
When the leaders choose to make themselves bidders at an auction of popularity, their talents, in the construction of the state, will be of no service. They will become flatterers instead of legislators; the instruments, not the guides, of the people.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
One that confounds good and evil is an enemy to good.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Free trade is not based on utility but on justice.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Nothing is so fatal to religion as indifference.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
A disposition to preserve, and an ability to improve, taken together, would be my standard of a statesman.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Religion is essentially the art and the theory of the remaking of man. Man is not a finished creation.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
He that struggles with us strengthens our nerves, and sharpens our skill. Our antagonist is our helper.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
To tax and to please, no more than to love and to be wise, is not given to men.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
There is but one law for all, namely that law which governs all law, the law of our Creator, the law of humanity, justice, equity - the law of nature and of nations.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Passion for fame: A passion which is the instinct of all great souls.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
The traveller has reached the end of the journey!

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Nothing turns out to be so oppressive and unjust as a feeble government.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Whilst shame keeps its watch, virtue is not wholly extinguished in the heart; nor will moderation be utterly exiled from the minds of tyrants.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Applause is the spur of noble minds, the end and aim of weak ones.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Poetry is the art of substantiating shadows, and of lending existence to nothing.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Laws, like houses, lean on one another.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes
"
Among a people generally corrupt liberty cannot long exist.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Under the pressure of the cares and sorrows of our mortal condition, men have at all times, and in all countries, called in some physical aid to their moral consolations - wine, beer, opium, brandy, or tobacco.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Custom reconciles us to everything.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
There is a boundary to men's passions when they act from feelings; but none when they are under the influence of imagination.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Whenever a separation is made between liberty and justice, neither, in my opinion, is safe.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
The effect of liberty to individuals is that they may do what they please: we ought to see what it will please them to do, before we risk congratulations.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Tyrants seldom want pretexts.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Circumstances give in reality to every political principle its distinguishing color and discriminating effect. The circumstances are what render every civil and political scheme beneficial or noxious to mankind.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
The march of the human mind is slow.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
The tyranny of a multitude is a multiplied tyranny.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Whenever our neighbour's house is on fire, it cannot be amiss for the engines to play a little on our own.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
I have never yet seen any plan which has not been mended by the observations of those who were much inferior in understanding to the person who took the lead in the business.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
The most important of all revolutions, a revolution in sentiments, manners and moral opinions.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
The true danger is when liberty is nibbled away, for expedience, and by parts.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Facts are to the mind what food is to the body.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
It is the nature of all greatness not to be exact.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Society can overlook murder, adultery or swindling; it never forgives preaching of a new gospel.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
The person who grieves suffers his passion to grow upon him; he indulges it, he loves it; but this never happens in the case of actual pain, which no man ever willingly endured for any considerable time.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
Nobility is a graceful ornament to the civil order. It is the Corinthian capital of polished society.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
A spirit of innovation is generally the result of a selfish temper and confined views. People will not look forward to posterity, who never look backward to their ancestors.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
I venture to say no war can be long carried on against the will of the people.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
If the people are happy, united, wealthy, and powerful, we presume the rest. We conclude that to be good from whence good is derived.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
"
If you can be well without health, you may be happy without virtue.

",Edmund Burke,https://www.brainyquote.com/authors/edmund-burke-quotes_2
